@halien6368,Trend này thấy mỗi Thanh Thuỷ giống búp bê nhất luôn.,3456.0,https://www.tiktok.com/@quannguyenpuleofficial/video/7530194260478545153,POS
@111111111111mnbvcx,ko bà nào làm lại Thanh Thuỷ vì cổ đã đc quốc tế công nhận,1259.0,https://www.tiktok.com/@quannguyenpuleofficial/video/7530194260478545153,NEG
@testnguoiyeu_uytin_hp,Trend này Thanh Thuỷ top 1 luôn😳😳,8193.0,https://www.tiktok.com/@quannguyenpuleofficial/video/7530194260478545153,POS
@me_bap_gao_,Bả đẹp mà nhìn vô ko giống búp bê lắm,11600.0,https://www.tiktok.com/@quannguyenpuleofficial/video/7530194260478545153,POS
@hocielts10.0,Rep để ba mẹ trúng số,2104.0,https://www.tiktok.com/@quannguyenpuleofficial/video/7530194260478545153,POS
@t_h_u_y.d_u_o_n_g,"K ai qua dc Thanh Thuỷ, bàn tay của bã ik như bup bê thật chưa kể tới cái mặt luôn đó",3118.0,https://www.tiktok.com/@quannguyenpuleofficial/video/7530194260478545153,NEG
@b.sc344,xoài non ý như búp bê nhựa luôn,67.0,https://www.tiktok.com/@quannguyenpuleofficial/video/7530194260478545153,POS
@phuc070196,"Con người cũng 9 người 10 kiểu. Búp bê cũng vậy. T thấy bà nào cũng xinh, rất xinh.",3943.0,https://www.tiktok.com/@quannguyenpuleofficial/video/7530194260478545153,POS
@claim5tyr,t vẫn thấy Thanh Thủy không giống búp bê nhất ☺️,17.0,https://www.tiktok.com/@quannguyenpuleofficial/video/7530194260478545153,POS
@fanmessi2k128,tim để gia đình mạnh khỏe 🍀🍀🍀🍀,415.0,https://www.tiktok.com/@quannguyenpuleofficial/video/7530194260478545153,POS
@ayahoo_billynef,:)) comment k ai nói về bà Huyền nổi 1 câu,388.0,https://www.tiktok.com/@quannguyenpuleofficial/video/7530194260478545153,POS
@giadinhhotrang,Nhìn thanh thuỷ rồi giờ nhìn ai cũng k giống búp bê nữa,2550.0,https://www.tiktok.com/@quannguyenpuleofficial/video/7530194260478545153,POS
@nguyenngocthienan2k,cx 1 9 1 10 với Thanh Thuỷ,47.0,https://www.tiktok.com/@quannguyenpuleofficial/video/7530194260478545153,POS
@cindyaa58,ê mấy đứa cmt TT bộ tụi bay rớt miếng duyên ở đâu hả,55.0,https://www.tiktok.com/@quannguyenpuleofficial/video/7530194260478545153,NEG
@duchotym,Có cần đục lỗ k ạ,167.0,https://www.tiktok.com/@quannguyenpuleofficial/video/7530194260478545153,NEG
@aduemchi49,trend này Thanh Thủy top 1 luônnnn😘😘😘,1.0,https://www.tiktok.com/@quannguyenpuleofficial/video/7530194260478545153,POS
@_binhyen118,trend búp bê này chị Thanh Thủy là top 1 luôn nhìn như búp bê vậy😊,99.0,https://www.tiktok.com/@quannguyenpuleofficial/video/7530194260478545153,POS
@snowball.zz,"mn muốn khen Thanh Thủy tự lên vid khen đi, đã ko khen đc 1 câu mà cứ so sánh, hơn thua để làm gì vậy?",33.0,https://www.tiktok.com/@quannguyenpuleofficial/video/7530194260478545153,POS
@sap20tuoi012,ai cũng đẹp nhưng hh thanh thủy giống bb nhất,36.0,https://www.tiktok.com/@quannguyenpuleofficial/video/7530194260478545153,POS
@gn.0908,Ông bà gánh còng lưng 🥰,56700.0,https://www.tiktok.com/@60giay.com/video/7529495676586102024,POS
@duccutis1tg02,Các cụ bịt mắt k cho dậy 😂,34000.0,https://www.tiktok.com/@60giay.com/video/7529495676586102024,POS
@hazzyday01,Rep may mắn cả đời🍀,2667.0,https://www.tiktok.com/@60giay.com/video/7529495676586102024,POS
@adpebc,Ko rep mai xui cả ngày🍀,5329.0,https://www.tiktok.com/@60giay.com/video/7529495676586102024,NEG
