@nh_dngmebl,Cái biển khổ nhất tg,3171.0,https://www.tiktok.com/@mikaylaallisonn/video/7525995255351594271,POS
@parish250,[photo],378.0,https://www.tiktok.com/@mikaylaallisonn/video/7525995255351594271,POS
@muh.rih.suh,Is that DEW DEW,68300.0,https://www.tiktok.com/@mikaylaallisonn/video/7525995255351594271,NEU
@goldenrosepetals16,I’d pass away if my feet was in DOOKIE WATA,487400.0,https://www.tiktok.com/@mikaylaallisonn/video/7525995255351594271,NEU
@i.am.dynami,[photo],539.0,https://www.tiktok.com/@mikaylaallisonn/video/7525995255351594271,POS
@kiayonnaa,air sebiru itu berkelahi dengan tai😭,66800.0,https://www.tiktok.com/@mikaylaallisonn/video/7525995255351594271,POS
@noobberry,My feet would be all up on the horse 😭,258400.0,https://www.tiktok.com/@mikaylaallisonn/video/7525995255351594271,NEG
@jpbeezy,[photo],8782.0,https://www.tiktok.com/@mikaylaallisonn/video/7525995255351594271,POS
@daniela_castill0,[photo],6209.0,https://www.tiktok.com/@mikaylaallisonn/video/7525995255351594271,POS
@rami.az27,um-is that DEW DEW [shock][astonish],76.0,https://www.tiktok.com/@mikaylaallisonn/video/7525995255351594271,POS
@c6roline,IS THAT DEW DEW? [shock],8.0,https://www.tiktok.com/@mikaylaallisonn/video/7525995255351594271,NEU
@lchutrung556,Lê tuấn khang ra video mới r,196.0,https://www.tiktok.com/@phamquynhhoaa/video/7519074933436058898,NEG
@liam_j54,I’m not Asian but this song is fire,203.0,https://www.tiktok.com/@phamquynhhoaa/video/7519074933436058898,POS
@khng.phi.ngi37,Không rep ở lại lớp,320.0,https://www.tiktok.com/@phamquynhhoaa/video/7519074933436058898,POS
@vanchonguoiayquayve,Nhưng họ có cặp-)),17.0,https://www.tiktok.com/@phamquynhhoaa/video/7519074933436058898,POS
@accclone963,đoán vội nét vô kẽ lưới:),25.0,https://www.tiktok.com/@phamquynhhoaa/video/7519074933436058898,NEU
@_ngd15th9,Nghệ cả vườn,17.0,https://www.tiktok.com/@phamquynhhoaa/video/7519074933436058898,POS
@hoademonvn_gdvn,đã thử và mất 4 củ,8.0,https://www.tiktok.com/@phamquynhhoaa/video/7519074933436058898,NEG
@nyomandauh8,tutorial please 🙏,2674.0,https://www.tiktok.com/@phamquynhhoaa/video/7519074933436058898,POS
@h_nhat17,ê nhìn ba này quen quen,2.0,https://www.tiktok.com/@phamquynhhoaa/video/7519074933436058898,NEU
@thao_mom_07,tao để ý mỗi đôi dép bả mang sao mà nó đẹp dữ v ☺️,3.0,https://www.tiktok.com/@phamquynhhoaa/video/7519074933436058898,POS
@_nqh66_,cần ng xem nhật ký,4.0,https://www.tiktok.com/@phamquynhhoaa/video/7519074933436058898,POS
@dlynn110,Khoang mà ai chỉ cho bả cắt tóc mái dzịi🙂,15.0,https://www.tiktok.com/@phamquynhhoaa/video/7519074933436058898,POS
@_taokolun_,Nhg ngta có đôi ... :),10.0,https://www.tiktok.com/@phamquynhhoaa/video/7519074933436058898,POS
@kanh10207,Dễ mà ta t thay quay z suốt,48.0,https://www.tiktok.com/@phamquynhhoaa/video/7519074933436058898,POS
@nguyennhuhoangtan,team quay bút cười nhẹ 🤡,27.0,https://www.tiktok.com/@phamquynhhoaa/video/7519074933436058898,POS
@tnguyn0701,cho e hỏi mấy a cj hư mấy cây vợt rồi mới có chình đỉnh cao đến vậy ạ thấy cx ngầu e cx định học thử😆,19.0,https://www.tiktok.com/@phamquynhhoaa/video/7519074933436058898,POS
@hu_delyeumotai,ê cái mái bả :)),1458.0,https://www.tiktok.com/@phamquynhhoaa/video/7519074933436058898,POS
@phuongcutii1n,đỉnh qá chị oiii,4123.0,https://www.tiktok.com/@phamquynhhoaa/video/7519074933436058898,POS
@like.if.you.love979,Nobody looking at my name🥺,2264.0,https://www.tiktok.com/@redbull/video/7525781895959891222,POS
@mariariaa2,feel sad for the ones who nearly made it to the finish line 😭,36000.0,https://www.tiktok.com/@redbull/video/7525781895959891222,NEG
@jorgerodriguez95049,And what they got for winning ?🤔,61.0,https://www.tiktok.com/@redbull/video/7525781895959891222,NEU
@nimibutt1234,"Muhammad (peace be upon him) cried every night for you.He cried to Allah so Allah will forgive your sins. and he do this for us. islam is the true religion and Allah is the true god, come back to Allah. My Allah forgive our all sins,,,",691.0,https://www.tiktok.com/@redbull/video/7525781895959891222,POS
@.asmirandah,Why is no one talking about the police woman who was chasing the two escaped prisoners?👮‍♀️🚨🚲,2135.0,https://www.tiktok.com/@redbull/video/7525781895959891222,NEU
@vuly_nguyen,Thi cái này ở VN thì Redbull ko đủ tiền trả 😂,72.0,https://www.tiktok.com/@redbull/video/7525781895959891222,POS
@dun.2k4,Thua mấy bà ve chai ở vn,7978.0,https://www.tiktok.com/@redbull/video/7525781895959891222,NEG
@maydaal.lps,red bull indonesia,343.0,https://www.tiktok.com/@redbull/video/7525781895959891222,NEG
@melanin_trust,I need a streak partner,47.0,https://www.tiktok.com/@redbull/video/7525781895959891222,POS
@thee.malaika,Guess what my ego thinks,171.0,https://www.tiktok.com/@redbull/video/7525781895959891222,NEG
@tduyenxingiu0,đứa nào đi lạc lên xe tao chở về,194.0,https://www.tiktok.com/@redbull/video/7525781895959891222,NEG
@cauhai69m1,Thấy dể mà ta . 🤔,14.0,https://www.tiktok.com/@redbull/video/7525781895959891222,POS
@spoiler_04,Ate they intentionally throwing those bikes in the water,889.0,https://www.tiktok.com/@redbull/video/7525781895959891222,NEU
@bernie_patz,This seems like fun🤣😂,42.0,https://www.tiktok.com/@redbull/video/7525781895959891222,POS
@rab1779,guess what my ego says,724.0,https://www.tiktok.com/@redbull/video/7525781895959891222,NEG
@amar.yasir860,98% very unlucky🙂🙂,6390.0,https://www.tiktok.com/@redbull/video/7525781895959891222,POS
@talboklim0g,Мне жалко челов которые пошли на 98-99%😭,41300.0,https://www.tiktok.com/@redbull/video/7525781895959891222,POS
@elysun7,adivinha o que o meu ego está dizendo...,2547.0,https://www.tiktok.com/@redbull/video/7525781895959891222,POS
@jessyluxurycollection247,🥹🥺 the guys that nearly made it to the finish 😞😞,586.0,https://www.tiktok.com/@redbull/video/7525781895959891222,POS
@gembatoli0,Red Bull really delivered solid entertainment! 😍🍿😁,41.0,https://www.tiktok.com/@redbull/video/7525781895959891222,POS
@illigal78,Drop a heart if you mom is alive ❤️,27000.0,https://www.tiktok.com/@ricoanimations0/video/7525829306556108040,NEG
@ko.sai9043,Chinese Justin Bieber 😂,6199.0,https://www.tiktok.com/@ricoanimations0/video/7525829306556108040,POS
@kirubel542,travis scott chinese 😭😭,2391.0,https://www.tiktok.com/@ricoanimations0/video/7525829306556108040,POS
@jaleelallen6,"When the 7 trumpet blows, it's only over for some of you guys, you will not be able to pray, repent, or hide. Once they blow. He will come, Jesus will ask everyone if they spread the gospel. He will know if your lying or not. spread the gospel before it's too late. And if you say you'll do it later, or do it sometimes. That's just the devil trying to pull you away from Jesus and taking over your mind. The devil will do ANYTHING, to pull you away from our lord. from all the Jesus tiktoks, we are trying to warn you guys. No I'm not forcing Christianity on you guys, All we wanted you guys to do is spread the gospel before it's too late, and when you give him the answer he will know if you did or not. God wants us to spread his words and get closer to you. God bless everyone have a good day.",121.0,https://www.tiktok.com/@ricoanimations0/video/7525829306556108040,NEG
@rimboon,chai sì tin bị bỏ 🤣🤣,1532.0,https://www.tiktok.com/@ricoanimations0/video/7525829306556108040,POS
@littlefollowerofchrist,Jesus died on the cross for our sins he did something that we didn't or could have done we had feeling he was a human he was scared worried what would happen but he rose from the dead 3 days later we should appreciate what Jesus did for us on the cross so repent from your sins turn your face to God believe in him he is our father he loves everyone equally ( spread the gospel before it's to late) Amen 🙏,2302.0,https://www.tiktok.com/@ricoanimations0/video/7525829306556108040,POS
@_booda_jay_,Try it x2 speed😭…do it!,211.0,https://www.tiktok.com/@ricoanimations0/video/7525829306556108040,NEU
@hin8565,Ái hờ hờ hê,56.0,https://www.tiktok.com/@ricoanimations0/video/7525829306556108040,POS
@jessia.diva,I want to see who's behind Rico animation 😭,65.0,https://www.tiktok.com/@ricoanimations0/video/7525829306556108040,NEG
@hloni_52,Justin Bieber from temu,51600.0,https://www.tiktok.com/@ricoanimations0/video/7525829306556108040,NEG
@_macchristian,He opened her eyes 😂,21100.0,https://www.tiktok.com/@ricoanimations0/video/7525829306556108040,POS
@dangthanhcong_209,chai sì tin vị bò🥰,7.0,https://www.tiktok.com/@ricoanimations0/video/7525829306556108040,POS
@efootball_edits78,"""Ahahahe!""😭😭 [photo]",982.0,https://www.tiktok.com/@ricoanimations0/video/7525829306556108040,POS
@or_anyone,Justin bieber from shein,0.0,https://www.tiktok.com/@ricoanimations0/video/7525829306556108040,NEG
@kynhonglongbong13,chai sì tin bị bỏ,15.0,https://www.tiktok.com/@ricoanimations0/video/7525829306556108040,NEU
@dripwrld4,Justin Bieber❌ Jusiten bibwour✅,1410.0,https://www.tiktok.com/@ricoanimations0/video/7525829306556108040,POS
@kinemasatar,[sticker],26.0,https://www.tiktok.com/@ricoanimations0/video/7525829306556108040,POS
@leonzzmoment,racism?,29.0,https://www.tiktok.com/@ricoanimations0/video/7525829306556108040,POS
@laughplug_17,Any Nigerian here ?,1649.0,https://www.tiktok.com/@ricoanimations0/video/7525829306556108040,NEU
@hoathinhvuinhon.21,hani_hoangthu có kết quả 🫢,37.0,https://www.tiktok.com/@vuhoangphuongnam/video/7527106795391765767,POS
