url,thumbnail,description,likes,category
https://www.tiktok.com/@doryo.cafe/video/7522749624579329298,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oshiAL3PIrzEUcZB3mRBfBERyfAiCVig4zEoI1~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=MQDTv%2F03uEbQtorOYc4sjA%2FtksQ%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,1 từ thôi … NGHÈO! #dilamcogivui #trendhai #cafe #govap  created by doryo.cafe with nào nghỉ đổi tên’s nhạc nền - nào nghỉ đổi tên,11.5K,all
https://www.tiktok.com/@mlem_mlem96_/video/7522059846900829441,https://p9-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oI7EAcu2Qk1EUVYBPHeDfBgRkoAFLP7gNEVoQw~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=way3hCNjeKns2wMpMIDyFTd4IXA%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,#travinh84❤ #thpthieutu #giaovienlichsu #lichsucap3  created by Cô Thoa Phù Thuỷ📚 with Cô Thoa Phù Thuỷ📚’s nhạc nền - Cô Thoa Phù Thuỷ📚,26.7K,all
https://www.tiktok.com/@ho.l7156/video/7522761453288393985,https://p9-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o0GHDfyBDBjoFbDECMEbj2I8ZBUQjq5ghXRfdA~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=B3Uzzza91TP2KW%2FcfE0JlGw%2B05I%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1, created by hoá lê with Duong Quang Tuấn’s nhạc nền - Duong Quang Tuấn,2100,all
https://www.tiktok.com/@ccvipquyenlucthongtri/video/7523436263983140112,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oIEV2aEDKAufpRQuCh11OJgIDfAAFBAHWCAoJQ~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=CgKkDq9L1BQ19s6fkq46SIIByn0%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,Ukraina bên bờ vực phá sản Nga tung đòn tâm lý nặng nề #tintuc #shorts #ngavaukraina created by CCVIP Quyền Lực Thống Trị with CCVIP Quyền Lực Thống Trị’s nhạc nền - CCVIP Quyền Lực Thống Trị,4366,all
https://www.tiktok.com/@maitrithuc2020/video/7520495491193277714,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oMRBoFBZH1nfirXytoAaAmUeAmQEQFBzDiKgEg~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=dANnt40vANpZIY4Un8VBgF5HtdY%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,Hôm nay ăn cơm thiếu cái gì đó? created by Mai Trí Thức with Mai Trí Thức’s nhạc nền - Mai Trí Thức,61K,all
https://www.tiktok.com/@byfernnn/video/7522938134443674887,https://p9-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ooBMEEuGA4mshZAb2BJ22dAViTav8QYdYiGIE~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=FPlbAby2JLGyvRNWr4xu%2FH4iBgg%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,หนูผิดไปเแล้วว🥹🤣 created by Bai 🌿 with Bai 🌿’s เสียงต้นฉบับ - Bai 🌿,111.4K,all
https://www.tiktok.com/@theanh28entertainment/video/7523147913963293960,https://p9-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oMyE3zADwFE8AEoASQgerUAAvEIofDhDQPKf4c~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=s%2BrKjbws7jq%2FZXDau1ueN3xnzrs%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,CHÚC MỪNG HẠNH PHÚC 2 VỢ CHỒNG #theanh28 #Theanh28news #tiktoknews created by Theanh28 Entertainment with ’s Easy On Me,60.6K,all
https://www.tiktok.com/@trphuong_anhh/video/7521812124029455624,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o8iIljIi3VWCqYB4AwfyikAqDwIIFuDjAWM02C~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=r6TdCzFvBVTKuXcdBh00L03AcpU%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,Anh ấy đã luôn chờ tôi từ 3 năm trước =)))) #j4f #loveyou  created by trphuong_anhh with Hoàng Hiệp sứ giả nụ cười’s Em như gục ngã Hoàng Hiệp cover,8745,all
https://www.tiktok.com/@dungpham8409/video/7523144028573961479,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ooI6nAJDeuBbPiI0BMivAAwVIkNGTAE7I9B1Ch~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=LsRFoESXPriv9JrK5nL8cY8wcUA%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1, created by ☘️🌿 GÁI HỌ PHẠM ☘️🌿 with ™ℋíℙ︵³⁴₆₇₈₉ 🇻🇳🇹🇼’s nhạc nền - ™ℋíℙ︵³⁴₆₇₈₉ 🇻🇳🇹🇼,4946,all
https://www.tiktok.com/@quynhle1983/video/7522846063762492679,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oo1IoIhOAAj1DejfjLeOQQGCsaz3WIIOKNivBm~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=HemDrimGsRKyeSTwRmR42EROxQg%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1, created by QuynhLe with Hồng khanh 2’s nhạc nền - Hồng khanh 2,6261,all
https://www.tiktok.com/@ly.l7737/video/7523901606065163538,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o8aqvAmEKIYGFBV9sMikEihEIER3BYBApP9om~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=30W2ce3X0mYh8M0uFJ8qSfYWyRc%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,"Cả mấy ngàn năm phụ nữ luôn bị dày xéo, h*m hi*p, tảo hôn, sinh nở ở tuổi vị thành niên, làm việc nà nặng nhọc, b*o h*nh thể xác và tinh thần. Bỗng nhiên thì chúng nó lại “nhưng chúng t chỉ đang quan tâm đến sức khoẻ sinh sản của phụ nữ”. No you dont, tụi mày chỉ muốn có quyền lực điều khiển thứ phụ nữ có thể lựa chọn. #gym #fitness #prochoice  created by Ly Lê with ’s Puttin' on the Ritz",22.6K,all
https://www.tiktok.com/@catbaby0/video/7519856006038457618,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/og7AzBaFlYA5uiRAaiuqBGzE8EbAPBvGTAC2I~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=k669z%2BGSyeu%2FiDQcZBW18BSkqpE%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,Hóng kết quả quá địi #catdangyeu #truongofcat #8NamFreeFire #8namcollab @nɑme? @K-ous @Đình Chính 🧸  created by CatĐángYêu❀ with CatĐángYêu❀’s nhạc nền - CatĐángYêu❀,141.6K,all
https://www.tiktok.com/@sang.siuiu/video/7523210389870480658,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oAfyICF1APo9a7OPDADAQfz0jBQAnEDIA5E0f8~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=Plz69WYp5u3bhnK4ILJ%2FU2WHN7o%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,hỏng có trêu ẻm là mái cún gặm nữa nhe!!😾 #anhsangaza #fypツ  created by sang.siuiu with sang.siuiu’s nhạc nền - sang.siuiu,93.6K,all
https://www.tiktok.com/@nhichinhiememark/video/7516893386620701960,https://p9-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o0D3fQrC6fyQIoWjRXgvSeAo6vA8cHIi0SogbM~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=%2Fl0xiELCgWJMDSQzfhhwsklvBqQ%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,Tiền Việt Nam và tiền Trung Quốc #nhichinhiememark #xuhuong #soónginh #hakhauvannamtrungquoc  created by Nhi Chị Nhi Em! with Nhi Chị Nhi Em!’s nhạc nền - Nhi Chị Nhi Em!,34.5K,all
https://www.tiktok.com/@maiqwer1234/video/7522316856410131720,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oIY0i4aoBJALjIk2G1VjEAiIBiMvKjYE7SNnA~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=Q0ERC%2FwKaM8S6X9ZRBT3HwOC9m8%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,ขอตังค์หน่อยคับพรี่ #สันทรายวิทยาคม #Crystals #ทําเล่นๆ #creatorsearchinsights #ทําเล่นๆ # @คนเเปลก @wareerin.pintong2 @user7283705931377  created by ป๊อกกี้ต่อยคนตาย 45k with OzelBlox’s OzelBlox - orijinal ses,72.2K,all
https://www.tiktok.com/@votriinuni/video/7519916604952546567,https://p9-sign-sg.tiktokcdn.com/tos-alisg-p-0037/owYVPRAIAFciBcw2EHzIF0agi4RocrAKBEXAB~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=u%2Bs9ffV%2Fr1Tvp%2FG9IJ%2BZc9aSEpo%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,Ok chưa em. #thpt2025 #thpt #đgnl #hsa #xh #2k7 #ielts  created by Vô tri in Uni with 𝐤𝐢𝐧𝐝𝐞𝐫 🍫’s ylang ylang,42.5K,all
https://www.tiktok.com/@khanhlinh251210/video/7513911814371986696,https://p9-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oswEbfsGegKRDrAIBH0EAuBQxBRFIJnJoUadWd~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=m0kCV5NSDcc%2FS%2FyaW7bg1Aok%2FBs%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,Phần 22 : Cọ cậy căn coặt !?#CapCut #xuhongtiktok #xh #xuhong #content #Conten  created by Thức trắng đêm 👽🥦🐒💩 with huyen anh’s nhạc nền - djt me tinh yeu,73.4K,all
https://www.tiktok.com/@abigail.emelia/video/7520643459506572575,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-p-0068-tx2/o8MAsRYAA5DErsVoRsUBEX4BvEQeIDF9V6SXfD~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=DOfRKWCnJXIessNskUcale4i4Hg%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,Demolition of old buildings #oddlysatisfying #satisfying #fyp #foryou #building  created by Funny Dogs-7757 with Funny Dogs-7757’s original sound - Funny Dogs-7757,2.5M,all
https://www.tiktok.com/@anagapepsiz/video/7513871485539257607,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o4zGIUQuCDAKRyOLJqF6BRoCqEngoBeRQAfONE~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=%2BsWdJFU3NvMonj34g7jQSKU9N4Q%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,i love tiktok #foryou  created by nồi cháo heo with nồi cháo heo’s nhạc nền - Gia Huy,21.6K,all
https://www.tiktok.com/@caohungcantho/video/7521714901350452488,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ogrJ4gAgI3GAEgcLf1S7GDfe0A4MNiAAQf7Se0~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=AECNlSbxVLwc1voBwKdIEP20Aas%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,Ai ai kiu chị Hăn mở quạt#hannguyen #learnontiktok #cliphaihuocvuinhon #xuhuong #caohungdiamondcantho  created by caohungcantho with ’s İsyankar,8827,all
https://www.tiktok.com/@bonbelanha02/video/7522440696930848018,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o0RjkBpoA6HQ9LAoQRUFEPZZQBWfezOKugDKEA~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=n3XA%2BkitOgUBIkGEHnatWzsCs5E%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,Thử thách đếm buồn chuối bao nhiêu trái #phuoclay#viral #xuhuong #trending #xuhuongtiktok  created by Bốn Bể Là Nhà with Bốn Bể Là Nhà’s nhạc nền - Bốn Bể Là Nhà,11.8K,all
https://www.tiktok.com/@tieudaudau26/video/7519174660555033878,https://p16-pu-sign-no.tiktokcdn-eu.com/tos-no1a-p-0037-no/ooKgIgesAAGZLfB5jW8lvQMDv0sBMQIkYfwVLy~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=qH4TtKhHR2fKJdkI0A48BNeBXew%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,Bên dưới những bông hoa và sự rực rỡ là bản chất xấu xí của con người  created by Tiểu Đậu Đậu with ’s Very Sad,105.9K,all
https://www.tiktok.com/@uyph1008/video/7519114038933048594,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o4ZFaZBAClBlBIABQlEPAm8wiAYl5EARCxiZE~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=Y39N1D2RUTUZqiR1gXZ5CvBrtEk%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,Ai đồng quan điểm không ạ created by Huy hạt nhài with Huy hạt nhài’s nhạc nền - Huy hạt nhài,167.6K,all
https://www.tiktok.com/@cl.hotbiz/video/7521273389978225938,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oEF5l4WoYAgtB7IFEy3OxR7BUEgfQpwfEoGgQD~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=kCLUo4J9MAye0dLNDyeFj3tLHfk%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,Sao chị gi.ật mình thế chị Bích Phương #TikTokGiaiTri #clhotbiz #clmedia #celebnetwork #tiktokgiaitri #tiktoknews #tiktokviral #tangduytan #bichphuong #bichphuongtangduytan #tangduytanbichphuong #emxinhsayhi #emxinh #exsh #livestage2emxinhsayhi #tap5emxinhsayhi  created by CL HOT-BIZ 🔥 HÓNG HOT SHOWBIZ with ’s A Simple Song,39.2K,all
https://www.tiktok.com/@4mieas/video/7523201879573286152,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oAyE5iHBgF0BpQAifSoRBBA3IunjEZIWeMQRcU~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=tawnYwxfXarrZuBbPR3nl%2BlYp60%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,chỉ là trùng hợp nhé 🫢🫢🫢 #obito #vstra  created by tobie’s baby with tobie’s baby’s nhạc nền - bé tobie,26.9K,all
https://www.tiktok.com/@tuyn050102/video/7521941154078657800,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oAZAfyTTAnsIpboQjGQCD6evaIIGIDLjaZoxeG~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=fFpCUNcl9nLFf9KNvHI708a1%2FH8%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1, created by Chủ Tịch GenZ with Chủ Tịch GenZ’s nhạc nền - Chủ Tịch GenZ,777,all
https://www.tiktok.com/@huong_thanh102/video/7521008991149821192,https://p9-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oUdiseffmAtNGIGgLq7IAdKgfMfLgygCCBlFcF~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=OREUPycLOiqX4FfMVrr0jfLcHuY%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,2k7 tụi mình đi trước nha #2k7xuatphatsom #xybca #xuhuong  created by tramcute with Linn’s nhạc nền - Linn,46.2K,all
https://www.tiktok.com/@macgiay/video/7517956827301088567,https://p16-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/ocICVi0XpA5KBMBuIfbatpBwiOJ8lKwivJMAIk~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=zgqy9JJrO08%2B%2Bl57bse5Yx8wTx0%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,Uống nước cũng không yên nữa #fyp  created by Mặc giày with Mặc giày’s nhạc nền - Mặc giày,13.5K,all
https://www.tiktok.com/@itswillandtina/video/7522454197959183623,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/okDFdIEfE0joBBAfhf5BlIk6QDAImD8QyAEAAD~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=70iR1HuiCVuIpNfKi%2BOlH05pQmk%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,“thua mỗi chiều cao” 🤣🤣 #vietkieu #genz #thuthach #capdoi #bantrai #willvatina #buoncuoi  created by Will và Tina with Will và Tina’s original sound - Will và Tina,33.8K,all
https://www.tiktok.com/@thanhloan06121201/video/7523033214391160072,https://p9-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ooBCX5IVLIA6iTIEu7o0GaYiCGcoBAuv1nA7Z~tplv-photomode-zoomcover:480:480.jpeg?dr=14555&x-expires=1752253200&x-signature=rOnsV79l9zLygICEdPGWHPNW3gc%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,Gòi gòi 20% gòi nha mầy #VNOPPOReno14 #TGDD #xuhuong  created by Thanh Loan0612 with Cửa hàng tiện lợi🍱🍙🍦🥤’s nhạc nền - Cô Bé Kẹo Ngọt,3655,all
